employee_id,name,department,salary_level,actual_salary,left,satisfaction_level,last_evaluation,number_project,average_monthly_hours,time_spend_company,Work_accident,promotion_last_5years,hire_date,termination_date,turnover_probability,last_updated
59827,Ana Miles,support,medium,250000,0,0.76,0.95,5,196.0,5,1,0,2013-10-01,,0.0,2025-05-16 13:01:12
24255,Zachary Stephens,sales,low,147000,0,0.73,0.71,3,176.0,3,1,0,2013-06-02,,0.0,2025-05-16 13:01:12
90477,Aaron Kennedy,technical,high,493000,0,0.79,0.95,2,188.0,3,0,0,2013-03-05,,0.138,2025-05-16 13:01:12
10760,William Brown,sales,medium,189000,0,0.91,0.8,4,227.0,3,0,0,2013-12-14,,0.038,2025-05-16 13:01:12
25507,Diana Smith,sales,low,128000,0,0.85,0.72,5,233.0,3,0,0,2013-10-04,,0.0,2025-05-16 13:01:12
23779,John Sparks,sales,medium,243000,0,0.29,0.76,3,146.0,6,0,0,2013-07-26,,0.538,2025-05-16 13:01:12
97348,Daniel Cervantes,support,medium,198000,0,0.79,0.7,2,155.0,2,0,0,2013-09-26,,0.088,2025-05-16 13:01:12
68350,Brandon Mccormick,support,low,105000,0,0.67,0.73,4,180.0,3,1,0,2013-10-08,,0.038,2025-05-16 13:01:12
16643,Deborah Patterson,IT,high,373000,0,0.58,0.92,4,230.0,4,1,0,2013-06-28,,0.288,2025-05-16 13:01:12
50440,Yvonne Haley,sales,low,90000,0,0.77,0.93,3,235.0,3,0,0,2013-11-23,,0.238,2025-05-16 13:01:12
6326,George Brooks,sales,low,81000,0,0.68,1.0,5,193.0,10,1,0,2013-02-01,,0.188,2025-05-16 13:01:12
57165,Michael Stokes,hr,low,141000,0,0.85,0.72,6,175.0,6,0,0,2013-09-06,,0.48800000000000004,2025-05-16 13:01:12
37583,Jennifer Morris,technical,medium,248000,0,0.58,0.99,3,219.0,3,0,0,2013-11-20,,0.238,2025-05-16 13:01:12
73954,Haley Hamilton,IT,low,116000,0,0.53,0.91,5,245.0,2,0,0,2013-06-16,,0.438,2025-05-16 13:01:12
35634,Johnny Ward,accounting,medium,196000,0,0.96,0.8,4,147.0,3,0,0,2013-11-06,,0.0,2025-05-16 13:01:12
18048,John Campbell,support,medium,246000,0,0.49,0.09,6,215.0,5,0,0,2013-04-09,,0.738,2025-05-16 13:01:12
22093,Eric Crawford,support,medium,223000,0,0.96,0.83,2,205.0,3,0,0,2013-02-03,,0.138,2025-05-16 13:01:12
34425,Andrew Jackson,management,low,110000,0,0.66,0.81,4,206.0,4,0,0,2013-02-04,,0.238,2025-05-16 13:01:12
1739,James Perez,marketing,low,139000,0,0.5,0.02,4,287.0,3,0,0,2013-08-20,,0.538,2025-05-16 13:01:12
44327,Janet Dean,sales,low,126000,0,0.88,0.92,4,197.0,2,0,0,2013-11-19,,0.038,2025-05-16 13:01:12
62122,Lisa Johnson,product_mng,medium,151000,0,0.78,0.96,4,158.0,3,1,0,2013-04-17,,0.0,2025-05-16 13:01:12
94020,Renee Phillips,sales,high,303000,0,0.8,0.79,2,120.0,2,0,0,2013-07-24,,0.038,2025-05-16 13:01:12
21290,Lisa Garcia,marketing,low,99000,0,0.75,0.87,3,197.0,2,0,0,2013-10-21,,0.038,2025-05-16 13:01:12
6235,Bruce James DVM,marketing,low,99000,0,0.82,0.91,5,202.0,4,1,0,2013-02-08,,0.0,2025-05-16 13:01:12
21146,Kimberly Chaney,marketing,low,148000,0,0.82,0.65,4,219.0,5,0,0,2013-12-26,,0.0,2025-05-16 13:01:12
43287,Tracy Howell,technical,low,95000,0,0.98,0.63,3,164.0,2,1,0,2013-04-12,,0.0,2025-05-16 13:01:12
79234,Heather Miller,RandD,low,88000,0,0.98,0.59,6,241.0,8,0,0,2013-01-23,,0.538,2025-05-16 13:01:12
7665,Jason Reyes,hr,low,122000,0,0.63,0.77,3,187.0,4,0,0,2013-09-19,,0.188,2025-05-16 13:01:12
82968,Amy Brooks,technical,low,81000,0,0.95,0.86,4,215.0,2,0,0,2013-07-11,,0.03799999999999998,2025-05-16 13:01:12
81689,Kelly Mccall,IT,medium,203000,0,0.36,0.58,2,296.0,3,0,0,2013-06-12,,0.8380000000000001,2025-05-16 13:01:12
87755,Lori Perez,RandD,low,123000,0,0.91,1.0,4,195.0,4,0,0,2013-04-04,,0.038,2025-05-16 13:01:12
65297,Frederick Hansen,technical,medium,176000,0,0.66,0.61,4,198.0,3,0,0,2013-03-16,,0.188,2025-05-16 13:01:12
76061,Scott Kennedy,sales,medium,232000,0,0.81,0.9,3,207.0,4,0,0,2013-03-02,,0.038,2025-05-16 13:01:12
73110,Tracey Edwards,technical,low,133000,0,0.63,0.93,3,219.0,4,1,0,2013-04-16,,0.088,2025-05-16 13:01:12
47934,Angela Warner,sales,low,93000,0,0.71,0.74,5,198.0,2,0,0,2013-03-09,,0.0,2025-05-16 13:01:12
10552,Sharon Moore,hr,medium,227000,0,0.14,0.21,5,207.0,3,0,0,2013-08-14,,0.838,2025-05-16 13:01:12
93757,John Richardson,technical,low,142000,0,0.93,0.74,4,219.0,6,0,0,2013-11-24,,0.088,2025-05-16 13:01:12
42662,Megan Turner,IT,medium,215000,0,0.46,0.87,3,169.0,3,0,0,2013-08-16,,0.238,2025-05-16 13:01:12
69864,Phillip Clark,product_mng,low,144000,0,0.59,0.79,6,236.0,6,1,0,2013-06-21,,0.538,2025-05-16 13:01:12
29830,Joshua Thompson,accounting,medium,212000,0,0.92,0.82,4,197.0,3,1,0,2013-05-22,,0.0,2025-05-16 13:01:12
25100,Joel Anderson,technical,medium,211000,0,0.72,0.85,5,187.0,3,0,0,2013-08-20,,0.038,2025-05-16 13:01:12
69236,Erin Tucker,product_mng,low,116000,0,0.66,0.76,2,146.0,4,0,0,2013-06-26,,0.238,2025-05-16 13:01:12
9936,Alexander Morse,accounting,low,110000,0,0.33,0.09,4,205.0,4,1,0,2013-08-11,,0.488,2025-05-16 13:01:12
67209,Joseph Hopkins,hr,low,132000,0,0.93,0.75,5,204.0,6,0,0,2013-10-10,,0.088,2025-05-16 13:01:12
21889,Ian Coleman,RandD,medium,248000,0,0.73,0.91,2,118.0,3,0,0,2013-12-16,,0.088,2025-05-16 13:01:12
55516,Sandy Hoffman MD,support,medium,194000,0,0.49,0.89,3,220.0,4,0,0,2013-03-03,,0.238,2025-05-16 13:01:12
72182,Erika Lawson,technical,low,131000,0,0.03,0.7,3,186.0,3,0,0,2013-10-12,,0.688,2025-05-16 13:01:12
71390,Corey Peterson,sales,high,355000,0,0.51,0.84,4,173.0,2,1,0,2013-04-24,,0.088,2025-05-16 13:01:12
53876,Jennifer Kelley DDS,technical,medium,151000,0,0.02,0.72,7,290.0,3,0,0,2013-08-19,,1.0,2025-05-16 13:01:12
13051,Joshua Simmons,accounting,medium,249000,0,0.52,0.79,4,200.0,3,0,0,2013-09-18,,0.188,2025-05-16 13:01:12
46796,Ryan Gray,sales,medium,212000,0,0.67,0.91,3,123.0,4,0,0,2013-07-19,,0.188,2025-05-16 13:01:12
29992,Samantha Davila,product_mng,low,118000,0,0.4,0.17,3,273.0,3,0,0,2013-09-19,,0.538,2025-05-16 13:01:12
28964,Mr. Daniel Hernandez,product_mng,medium,249000,0,0.72,0.82,4,248.0,3,0,0,2013-02-26,,0.238,2025-05-16 13:01:12
87944,Michael Gallagher,marketing,medium,223000,0,0.94,0.03,5,157.0,2,0,0,2013-09-02,,0.13799999999999998,2025-05-16 13:01:12
44500,Johnathan Johnson,technical,low,87000,0,0.93,0.9,6,168.0,4,0,0,2013-08-06,,0.438,2025-05-16 13:01:12
44393,Patricia Lawson,sales,low,86000,0,0.9,0.88,4,181.0,2,0,0,2013-01-06,,0.038,2025-05-16 13:01:12
48290,Richard Torres,sales,medium,186000,0,0.87,0.41,6,161.0,2,0,0,2013-07-05,,0.538,2025-05-16 13:01:12
39479,Richard Carpenter,sales,low,96000,0,0.51,0.58,7,207.0,5,0,0,2013-08-05,,0.638,2025-05-16 13:01:12
29632,Kimberly Ruiz,sales,low,82000,0,0.96,0.93,3,217.0,2,1,0,2013-10-14,,0.0,2025-05-16 13:01:12
99652,Eric Anderson,hr,low,102000,0,0.57,0.71,3,302.0,3,0,0,2013-08-19,,0.388,2025-05-16 13:01:12
82039,Scott Mclaughlin,hr,low,102000,0,0.01,0.81,7,237.0,3,0,0,2013-05-27,,1.0,2025-05-16 13:01:12
70533,Tina Brown,hr,low,139000,0,0.63,0.81,2,208.0,2,0,0,2013-06-20,,0.338,2025-05-16 13:01:12
63240,Brandon Morrison,hr,low,115000,0,0.87,0.78,4,182.0,7,0,0,2013-01-27,,0.088,2025-05-16 13:01:12
74575,Rachel Atkins,IT,low,116000,0,0.74,1.0,6,246.0,3,0,0,2013-06-17,,0.638,2025-05-16 13:01:12
99583,George Mason,RandD,medium,245000,0,0.22,0.61,4,148.0,3,1,0,2013-03-25,,0.28800000000000003,2025-05-16 13:01:12
86105,Joshua Reed,sales,medium,232000,0,0.02,0.11,5,298.0,4,0,0,2013-09-04,,1.0,2025-05-16 13:01:12
2153,John Ward,marketing,low,93000,0,0.75,0.68,3,310.0,2,0,0,2013-08-07,,0.188,2025-05-16 13:01:12
16036,Debra Meadows,support,low,130000,0,0.15,0.98,6,214.0,3,1,0,2013-03-17,,0.9879999999999999,2025-05-16 13:01:12
88679,Aaron Velez,sales,high,393000,0,0.69,0.81,3,218.0,3,0,0,2013-12-13,,0.238,2025-05-16 13:01:12
46351,Thomas Johnson,sales,medium,153000,0,0.83,0.8,2,222.0,4,0,0,2013-10-15,,0.138,2025-05-16 13:01:12
59414,Brian Barrett,technical,high,437000,0,0.87,0.91,7,156.0,3,0,0,2013-10-03,,0.438,2025-05-16 13:01:12
32502,Tony Taylor,RandD,low,130000,0,0.75,0.94,4,195.0,3,1,0,2013-08-23,,0.0,2025-05-16 13:01:12
85182,Juan Anderson,sales,low,85000,0,0.87,0.99,4,174.0,4,0,0,2013-05-21,,0.038,2025-05-16 13:01:12
81439,Gina Contreras,product_mng,low,112000,0,0.77,0.72,4,179.0,4,0,0,2013-11-01,,0.0,2025-05-16 13:01:12
82412,Lisa Matthews,sales,low,109000,0,0.55,0.94,3,180.0,3,0,0,2013-09-12,,0.238,2025-05-16 13:01:12
32958,Robert Zhang,technical,high,447000,0,0.81,0.64,3,183.0,3,0,0,2013-03-23,,0.0,2025-05-16 13:01:12
6226,Cole Haynes,IT,low,149000,0,0.64,0.87,6,190.0,5,0,0,2013-01-22,,0.638,2025-05-16 13:01:12
43065,Christopher Parker,technical,medium,219000,0,0.23,0.3,7,163.0,3,0,0,2013-07-08,,1.0,2025-05-16 13:01:12
50987,Michael Anderson,marketing,medium,199000,0,0.76,0.75,5,205.0,2,1,0,2014-10-05,,0.0,2025-05-16 13:01:12
15860,Albert Hayden,sales,low,130000,0,0.16,0.75,3,264.0,4,0,0,2014-06-03,,0.8879999999999999,2025-05-16 13:01:12
51577,Melissa Washington,sales,high,489000,0,0.87,0.89,2,149.0,4,0,0,2014-04-28,,0.088,2025-05-16 13:01:12
34631,Robert Coleman,sales,low,126000,0,0.71,0.96,3,159.0,3,0,0,2014-07-26,,0.038,2025-05-16 13:01:12
71809,Olivia Johnson,IT,low,82000,0,0.72,0.93,2,169.0,3,0,0,2014-05-12,,0.138,2025-05-16 13:01:12
95892,Jesse Goodwin,management,medium,202000,0,0.69,0.9,6,250.0,3,0,0,2014-12-11,,0.838,2025-05-16 13:01:12
38070,Jenna Koch,support,high,403000,0,0.83,0.85,4,181.0,2,0,0,2014-12-11,,0.038,2025-05-16 13:01:12
4238,Christopher Turner,sales,medium,250000,0,0.91,0.73,5,194.0,3,0,0,2014-05-17,,0.0,2025-05-16 13:01:12
68746,Christopher Dunn,sales,medium,188000,0,0.75,0.9,2,197.0,3,0,0,2014-09-06,,0.138,2025-05-16 13:01:12
50146,Stephanie King,sales,medium,214000,0,0.63,0.85,5,154.0,3,0,0,2014-11-20,,0.238,2025-05-16 13:01:12
68411,Christy Romero,sales,high,478000,0,0.82,0.82,4,195.0,3,0,0,2014-05-23,,0.038,2025-05-16 13:01:12
67680,Jose Andrews,sales,medium,236000,0,0.9,0.68,2,295.0,3,0,0,2014-01-25,,0.288,2025-05-16 13:01:12
59400,Jennifer Watkins,RandD,medium,154000,0,0.84,0.68,2,213.0,3,0,0,2014-02-05,,0.088,2025-05-16 13:01:12
64806,Dennis Buchanan,technical,medium,216000,0,0.76,0.96,5,234.0,8,1,0,2014-03-27,,0.188,2025-05-16 13:01:12
6747,Kim Randolph,technical,low,80000,0,0.83,0.83,3,123.0,4,0,0,2014-10-23,,0.0,2025-05-16 13:01:12
39854,Frances Quinn,hr,medium,245000,0,0.79,0.8,4,205.0,4,0,0,2014-01-24,,0.038,2025-05-16 13:01:12
86397,Dr. Audrey Reeves,hr,medium,151000,0,0.69,0.94,6,227.0,3,0,0,2014-03-04,,0.838,2025-05-16 13:01:12
26232,Michael Santos,sales,medium,224000,0,0.87,0.9,5,242.0,6,0,0,2014-11-19,,0.338,2025-05-16 13:01:12
42984,Victoria Dean MD,support,low,106000,0,0.72,0.25,3,270.0,3,1,0,2014-09-18,,0.18799999999999997,2025-05-16 13:01:12
68357,Amanda Harris,sales,low,96000,0,0.74,0.93,3,177.0,5,0,0,2014-06-04,,0.038,2025-05-16 13:01:12
11793,Jason Erickson,technical,medium,150000,0,0.63,0.68,4,200.0,2,1,0,2014-12-11,,0.038,2025-05-16 13:01:12
13577,Joseph Green,sales,low,136000,0,0.66,0.9,4,219.0,2,1,0,2014-09-10,,0.088,2025-05-16 13:01:12
22940,Catherine Robinson,sales,low,92000,0,0.52,0.84,2,146.0,2,0,0,2014-07-26,,0.288,2025-05-16 13:01:12
71513,Douglas Torres,sales,high,495000,0,0.35,0.95,6,296.0,2,0,0,2014-01-04,,1.0,2025-05-16 13:01:12
70888,David Mcdonald,support,low,101000,0,0.92,0.93,3,185.0,4,0,0,2014-07-02,,0.038,2025-05-16 13:01:12
1960,Kyle Watts,technical,high,446000,0,0.7,0.72,6,236.0,4,0,0,2014-12-11,,0.588,2025-05-16 13:01:12
83173,James Davis,technical,low,84000,0,0.89,0.94,3,150.0,8,0,0,2014-10-04,,0.138,2025-05-16 13:01:12
9581,Henry Smith,technical,medium,218000,0,0.59,0.45,2,191.0,3,0,0,2014-08-02,,0.43799999999999994,2025-05-16 13:01:12
28627,Martha Bryant,sales,low,117000,0,0.58,0.92,3,265.0,10,0,0,2014-09-07,,0.738,2025-05-16 13:01:12
88862,Jonathan Smith,technical,low,111000,0,0.88,0.9,2,142.0,4,1,0,2014-01-01,,0.0,2025-05-16 13:01:12
83511,Samuel Morgan,sales,low,113000,0,0.31,0.13,5,193.0,3,0,0,2014-03-09,,0.638,2025-05-16 13:01:12
28941,Veronica Levy,hr,low,135000,0,0.64,0.66,3,174.0,6,0,0,2014-09-17,,0.288,2025-05-16 13:01:12
90837,Carrie Mata,sales,low,116000,0,0.65,0.68,6,199.0,2,0,0,2014-03-28,,0.588,2025-05-16 13:01:12
56601,Ralph Trevino Jr.,support,medium,203000,0,0.72,0.89,4,215.0,8,0,0,2014-09-26,,0.138,2025-05-16 13:01:12
14621,John Bradshaw,technical,low,129000,0,0.86,0.91,2,170.0,2,0,0,2014-03-08,,0.138,2025-05-16 13:01:12
27945,Ashley Nguyen,accounting,medium,216000,0,0.48,0.74,2,211.0,3,0,0,2014-10-20,,0.288,2025-05-16 13:01:12
71484,Heather Williams,hr,medium,167000,0,0.81,0.75,7,270.0,3,0,0,2014-12-01,,0.588,2025-05-16 13:01:12
93109,Alex Buchanan,accounting,medium,218000,0,0.68,0.89,4,236.0,3,0,0,2014-12-06,,0.438,2025-05-16 13:01:12
98173,Sharon Franklin,management,medium,228000,0,1.0,0.11,6,197.0,3,1,0,2014-08-19,,0.388,2025-05-16 13:01:12
58047,Christine Williams,technical,low,125000,0,0.75,0.65,5,184.0,2,0,0,2014-04-07,,0.0,2025-05-16 13:01:12
85746,Jennifer Snyder DDS,technical,low,135000,0,0.81,0.7,2,186.0,5,0,0,2014-05-21,,0.088,2025-05-16 13:01:12
10452,Brian Davenport,technical,high,500000,0,0.74,0.75,4,231.0,4,0,0,2014-11-22,,0.0,2025-05-16 13:01:12
98896,Sean Stanley,sales,high,447000,0,0.61,0.44,7,257.0,3,0,0,2014-03-09,,0.9380000000000001,2025-05-16 13:01:12
90921,Steven Watts,IT,medium,241000,0,0.78,0.84,2,125.0,3,0,0,2014-04-08,,0.088,2025-05-16 13:01:12
21152,Rose Martin,IT,low,129000,0,0.6,0.93,5,213.0,3,0,0,2014-05-18,,0.238,2025-05-16 13:01:12
4113,Stephanie Pacheco,technical,low,81000,0,0.42,0.09,3,216.0,4,1,0,2014-04-23,,0.18799999999999997,2025-05-16 13:01:12
61191,Melissa Davis,sales,medium,224000,0,0.89,0.75,6,237.0,2,0,0,2014-07-06,,0.388,2025-05-16 13:01:12
94961,Stephanie White,sales,low,126000,0,0.62,0.74,5,189.0,3,0,0,2014-08-11,,0.188,2025-05-16 13:01:12
44478,Melissa Browning,sales,medium,153000,0,0.75,0.87,4,197.0,4,1,0,2014-06-16,,0.0,2025-05-16 13:01:12
5965,Jaime Garrett,sales,high,483000,0,0.51,0.89,2,145.0,4,0,0,2014-10-08,,0.288,2025-05-16 13:01:12
12471,Timothy Gibson,technical,low,132000,0,0.57,0.77,4,216.0,4,0,0,2014-10-14,,0.188,2025-05-16 13:01:12
10600,Kimberly Li,sales,low,131000,0,0.34,0.8,6,161.0,3,0,0,2014-07-03,,0.9380000000000001,2025-05-16 13:01:12
24329,Todd Mclaughlin,hr,medium,160000,0,0.95,0.82,2,132.0,2,0,0,2014-08-04,,0.088,2025-05-16 13:01:12
34018,Kristy Stafford,support,low,135000,0,0.66,0.96,4,244.0,3,0,1,2014-11-27,,0.138,2025-05-16 13:01:12
10232,Wendy Holmes,accounting,medium,182000,0,0.77,0.88,4,180.0,2,0,0,2014-09-15,,0.038,2025-05-16 13:01:12
76361,Charles Mathis,product_mng,low,104000,0,0.03,0.73,3,191.0,3,0,0,2014-12-25,,0.688,2025-05-16 13:01:12
30837,Rebecca Gross,sales,low,104000,0,0.59,0.79,3,192.0,5,0,0,2014-10-25,,0.188,2025-05-16 13:01:12
34901,Leah Walker,management,medium,179000,0,0.76,0.75,2,199.0,2,0,0,2014-03-18,,0.088,2025-05-16 13:01:12
54429,Randall Williams,sales,medium,203000,0,0.74,0.9,5,276.0,2,0,0,2014-02-18,,0.438,2025-05-16 13:01:12
51860,James Manning,hr,low,150000,0,0.87,0.92,6,181.0,3,0,0,2014-07-22,,0.438,2025-05-16 13:01:12
60129,Ethan Sanchez,sales,medium,248000,0,0.61,0.81,4,179.0,3,0,0,2014-10-20,,0.238,2025-05-16 13:01:12
83603,Kenneth Solis,sales,medium,177000,0,0.71,0.73,2,139.0,2,1,0,2014-11-15,,0.0,2025-05-16 13:01:12
54011,James Gardner,technical,low,131000,0,0.4,0.2,6,170.0,3,0,0,2014-11-12,,0.738,2025-05-16 13:01:12
57757,Jeremy Lowe,hr,low,137000,0,0.86,0.86,4,217.0,3,0,0,2014-03-06,,0.038,2025-05-16 13:01:12
42471,Linda Boyd,technical,low,137000,0,0.93,0.69,6,210.0,3,0,0,2014-12-13,,0.388,2025-05-16 13:01:12
3213,Thomas Curtis,RandD,medium,214000,0,0.69,0.92,2,221.0,4,0,0,2014-10-18,,0.538,2025-05-16 13:01:12
52052,Amanda Gomez,IT,medium,195000,0,0.63,0.01,2,229.0,4,0,0,2014-07-26,,0.43799999999999994,2025-05-16 13:01:12
89250,Brandon Day,technical,low,128000,0,0.86,0.74,4,196.0,7,0,0,2014-09-27,,0.088,2025-05-16 13:01:12
16506,Kimberly Obrien,IT,medium,249000,0,0.08,0.31,4,170.0,2,0,0,2014-12-17,,0.838,2025-05-16 13:01:12
71101,Ryan Gibson,sales,low,87000,0,0.83,0.87,3,132.0,2,0,0,2014-12-19,,0.0,2025-05-16 13:01:12
1773,Melody Gordon,sales,low,118000,0,0.86,0.84,2,156.0,5,0,0,2014-09-26,,0.138,2025-05-16 13:01:12
85072,Kevin Howell,hr,low,139000,0,0.88,0.4,5,241.0,10,0,0,2014-05-17,,0.238,2025-05-16 13:01:12
82048,Jennifer Ortiz,IT,medium,235000,0,0.27,0.84,5,271.0,4,0,0,2014-02-02,,0.938,2025-05-16 13:01:12
9288,Charles Love Jr.,sales,medium,239000,0,0.24,0.39,2,302.0,4,0,0,2014-08-07,,0.9380000000000001,2025-05-16 13:01:12
98773,Deanna Mack,sales,medium,187000,0,0.56,0.89,4,157.0,3,0,0,2014-07-15,,0.238,2025-05-16 13:01:12
77756,Laura Flores,sales,low,145000,0,0.7,0.97,3,171.0,3,0,0,2014-10-20,,0.238,2025-05-16 13:01:12
92866,Jonathan Gonzalez,sales,medium,170000,0,0.53,0.83,4,241.0,2,0,0,2014-08-24,,0.438,2025-05-16 13:01:12
10514,Allen Smith,RandD,low,145000,0,0.3,0.01,7,236.0,5,0,0,2014-08-19,,1.0,2025-05-16 13:01:12
47884,Ashley Harris,sales,medium,154000,0,0.78,0.74,2,230.0,3,0,0,2014-06-08,,0.088,2025-05-16 13:01:12
66907,Christian Thompson,technical,low,80000,0,0.74,0.79,3,163.0,3,0,0,2014-01-22,,0.0,2025-05-16 13:01:12
14911,Matthew Davis,technical,low,103000,0,0.78,0.83,2,179.0,3,0,0,2014-03-20,,0.138,2025-05-16 13:01:12
38989,Lance Tate,product_mng,low,149000,0,0.7,0.98,3,157.0,4,0,0,2014-09-25,,0.238,2025-05-16 13:01:12
90899,Mr. William Watson,sales,low,135000,0,0.58,0.35,5,206.0,2,1,0,2014-03-18,,0.18799999999999997,2025-05-16 13:01:12
40498,Michael Powell,management,high,374000,0,0.54,0.5,2,276.0,4,0,0,2014-08-18,,0.538,2025-05-16 13:01:12
80503,Jason Hayes,technical,medium,214000,0,0.49,0.95,5,222.0,3,0,0,2014-05-06,,0.438,2025-05-16 13:01:12
12338,Jennifer Norman,marketing,low,132000,0,0.72,0.94,5,195.0,6,0,0,2014-01-14,,0.13799999999999998,2025-05-16 13:01:12
58367,Timothy Knox,technical,low,145000,0,0.32,0.18,6,165.0,3,0,0,2014-09-19,,1.0,2025-05-16 13:01:12
50992,Derrick Johnson,technical,medium,204000,0,0.78,0.19,2,199.0,2,1,0,2014-07-13,,0.088,2025-05-16 13:01:12
52788,Michael Anderson,IT,medium,206000,0,0.59,0.87,4,224.0,4,1,0,2014-11-24,,0.288,2025-05-16 13:01:12
87602,Kimberly Vance,hr,low,128000,0,0.98,0.76,5,190.0,3,1,0,2014-11-13,,0.0,2025-05-16 13:01:12
5039,Kenneth Stanton,accounting,medium,176000,0,0.65,0.96,5,220.0,2,1,0,2014-03-15,,0.088,2025-05-16 13:01:12
63126,Alexandra Day,technical,low,121000,0,0.65,0.78,5,130.0,5,0,0,2014-02-05,,0.138,2025-05-16 13:01:12
21489,Melinda Keller,technical,low,86000,0,0.8,0.92,3,182.0,3,0,0,2014-05-21,,0.038,2025-05-16 13:01:12
70922,Natalie Thomas,management,low,134000,0,0.18,0.16,7,267.0,4,1,0,2014-04-27,,1.0,2025-05-16 13:01:12
29818,Vicki Gonzales,sales,low,100000,0,0.81,0.86,4,248.0,5,0,0,2014-08-10,,0.238,2025-05-16 13:01:12
18875,Carlos Booth,sales,low,110000,0,0.78,0.79,5,266.0,6,0,0,2014-03-16,,0.288,2025-05-16 13:01:12
98878,Andrew Jackson,sales,medium,242000,0,0.92,0.79,3,165.0,4,0,0,2014-12-14,,0.0,2025-05-16 13:01:12
52248,Monique Sandoval,sales,low,115000,0,0.88,0.83,5,276.0,4,0,0,2014-10-25,,0.438,2025-05-16 13:01:12
72529,Michael Boyd,sales,low,149000,0,0.77,0.95,4,165.0,3,0,0,2014-03-15,,0.038,2025-05-16 13:01:12
39663,Thomas Ruiz,sales,medium,150000,0,0.66,0.01,7,211.0,3,0,0,2014-07-19,,0.738,2025-05-16 13:01:12
84105,Tammy Hunt,sales,medium,228000,0,0.68,0.13,4,229.0,2,1,0,2014-08-26,,0.18799999999999997,2025-05-16 13:01:12
19884,Hunter Knight,hr,low,141000,0,0.82,0.93,4,168.0,2,0,0,2014-02-08,,0.038,2025-05-16 13:01:12
40066,Vincent Pena,RandD,low,105000,0,0.48,0.54,2,197.0,2,0,0,2014-12-15,,0.33799999999999997,2025-05-16 13:01:12
89773,Susan Huynh,sales,medium,243000,0,0.76,1.0,5,203.0,3,1,0,2014-03-15,,0.0,2025-05-16 13:01:12
96594,Mrs. Tracy Jones,IT,medium,247000,0,0.57,0.83,4,164.0,2,0,0,2014-04-10,,0.238,2025-05-16 13:01:12
85926,Robin Bush,IT,medium,194000,0,0.74,0.89,4,185.0,3,0,0,2014-05-04,,0.038,2025-05-16 13:01:12
49906,Kevin Schroeder,IT,low,118000,0,0.78,0.77,7,206.0,3,0,0,2014-07-18,,0.388,2025-05-16 13:01:12
2461,Jaclyn Johnson,technical,low,119000,0,0.62,0.82,4,269.0,2,0,0,2014-04-07,,0.638,2025-05-16 13:01:12
73551,William Miller,support,medium,157000,0,0.67,0.25,2,202.0,5,1,0,2014-08-03,,0.2879999999999999,2025-05-16 13:01:12
73754,Michael Haney,technical,low,117000,0,0.66,0.69,5,263.0,3,1,0,2014-02-18,,0.238,2025-05-16 13:01:12
19530,Dr. Aaron Garcia,support,low,142000,0,0.83,0.87,4,215.0,3,0,0,2014-05-18,,0.038,2025-05-16 13:01:12
17152,Dr. Kerry Smith,technical,medium,202000,0,0.64,0.94,6,219.0,3,0,0,2014-02-21,,0.638,2025-05-16 13:01:12
6475,Morgan Johnson,sales,low,107000,0,0.08,0.09,2,259.0,4,1,0,2014-11-16,,0.9880000000000001,2025-05-16 13:01:12
1659,Michael Benitez,support,low,104000,0,0.5,0.74,2,188.0,5,1,0,2014-01-09,,0.138,2025-05-16 13:01:12
76067,Brian Gray,RandD,low,95000,0,0.83,0.68,7,231.0,3,0,0,2014-06-23,,0.388,2025-05-16 13:01:12
79204,James Taylor,technical,medium,239000,0,0.54,0.94,4,202.0,2,0,0,2014-09-11,,0.238,2025-05-16 13:01:12
52653,Nancy Martin,hr,medium,160000,0,0.69,0.67,4,201.0,10,0,1,2014-09-28,,0.0,2025-05-16 13:01:12
71405,Ashley Lopez,sales,medium,235000,0,0.85,0.36,6,270.0,3,0,0,2014-06-20,,0.738,2025-05-16 13:01:12
72765,Joanna Ray,sales,low,132000,0,0.51,0.84,4,125.0,2,0,0,2014-01-28,,0.188,2025-05-16 13:01:12
12157,Alexander Waters,sales,medium,163000,0,0.91,0.95,4,247.0,3,0,0,2014-09-20,,0.238,2025-05-16 13:01:12
40936,Michael Larsen,support,low,145000,0,0.94,0.97,6,232.0,4,0,0,2014-09-16,,0.638,2025-05-16 13:01:12
28532,Jessica Cole,RandD,low,107000,0,0.72,0.87,4,151.0,3,0,0,2014-12-21,,0.038,2025-05-16 13:01:12
99080,Kimberly Salazar,product_mng,medium,209000,0,0.06,0.27,2,274.0,3,0,0,2014-07-08,,1.0,2025-05-16 13:01:12
98180,Maria Ruiz,support,high,460000,0,0.86,0.93,2,231.0,4,0,0,2014-04-07,,0.338,2025-05-16 13:01:12
96150,Ashley Galvan,hr,low,117000,0,0.63,0.77,3,211.0,3,1,0,2014-06-05,,0.038,2025-05-16 13:01:12
46069,David Holmes,sales,high,447000,0,0.59,0.88,4,181.0,3,0,0,2014-08-15,,0.238,2025-05-16 13:01:12
28752,Alexandra Watson,IT,low,142000,0,0.52,0.81,2,154.0,5,0,0,2014-11-26,,0.338,2025-05-16 13:01:12
55087,Donald Gentry,support,medium,165000,0,0.93,0.93,5,197.0,5,0,0,2014-08-10,,0.038,2025-05-16 13:01:12
