employee_id,name,department,salary_level,actual_salary,left,satisfaction_level,last_evaluation,number_project,average_monthly_hours,time_spend_company,Work_accident,promotion_last_5years,hire_date,termination_date,turnover_probability,last_updated
95892,Jesse Goodwin,management,medium,202000,0,0.69,0.9,6,250.0,3,0,0,2014-12-11,,0.838,2025-05-16 16:54:55
38070,Jenna Koch,support,high,403000,0,0.83,0.85,4,181.0,2,0,0,2014-12-11,,0.038,2025-05-16 16:54:55
4238,Christopher Turner,sales,medium,250000,0,0.91,0.73,5,194.0,3,0,0,2014-05-17,,0.0,2025-05-16 16:54:55
68746,Christopher Dunn,sales,medium,188000,0,0.75,0.9,2,197.0,3,0,0,2014-09-06,,0.138,2025-05-16 16:54:55
50146,Stephanie King,sales,medium,214000,0,0.63,0.85,5,154.0,3,0,0,2014-11-20,,0.238,2025-05-16 16:54:55
68411,Christy Romero,sales,high,478000,0,0.82,0.82,4,195.0,3,0,0,2014-05-23,,0.038,2025-05-16 16:54:55
67680,Jose Andrews,sales,medium,236000,0,0.9,0.68,2,295.0,3,0,0,2014-01-25,,0.288,2025-05-16 16:54:55
59400,Jennifer Watkins,RandD,medium,154000,0,0.84,0.68,2,213.0,3,0,0,2014-02-05,,0.088,2025-05-16 16:54:55
64806,Dennis Buchanan,technical,medium,216000,0,0.76,0.96,5,234.0,8,1,0,2014-03-27,,0.188,2025-05-16 16:54:55
6747,Kim Randolph,technical,low,80000,0,0.83,0.83,3,123.0,4,0,0,2014-10-23,,0.0,2025-05-16 16:54:55
39854,Frances Quinn,hr,medium,245000,0,0.79,0.8,4,205.0,4,0,0,2014-01-24,,0.038,2025-05-16 16:54:55
86397,Dr. Audrey Reeves,hr,medium,151000,0,0.69,0.94,6,227.0,3,0,0,2014-03-04,,0.838,2025-05-16 16:54:55
26232,Michael Santos,sales,medium,224000,0,0.87,0.9,5,242.0,6,0,0,2014-11-19,,0.338,2025-05-16 16:54:55
42984,Victoria Dean MD,support,low,106000,0,0.72,0.25,3,270.0,3,1,0,2014-09-18,,0.18799999999999997,2025-05-16 16:54:55
68357,Amanda Harris,sales,low,96000,0,0.74,0.93,3,177.0,5,0,0,2014-06-04,,0.038,2025-05-16 16:54:55
11793,Jason Erickson,technical,medium,150000,0,0.63,0.68,4,200.0,2,1,0,2014-12-11,,0.038,2025-05-16 16:54:55
13577,Joseph Green,sales,low,136000,0,0.66,0.9,4,219.0,2,1,0,2014-09-10,,0.088,2025-05-16 16:54:55
22940,Catherine Robinson,sales,low,92000,0,0.52,0.84,2,146.0,2,0,0,2014-07-26,,0.288,2025-05-16 16:54:55
71513,Douglas Torres,sales,high,495000,0,0.35,0.95,6,296.0,2,0,0,2014-01-04,,1.0,2025-05-16 16:54:55
70888,David Mcdonald,support,low,101000,0,0.92,0.93,3,185.0,4,0,0,2014-07-02,,0.038,2025-05-16 16:54:55
1960,Kyle Watts,technical,high,446000,0,0.7,0.72,6,236.0,4,0,0,2014-12-11,,0.588,2025-05-16 16:54:55
83173,James Davis,technical,low,84000,0,0.89,0.94,3,150.0,8,0,0,2014-10-04,,0.138,2025-05-16 16:54:55
9581,Henry Smith,technical,medium,218000,0,0.59,0.45,2,191.0,3,0,0,2014-08-02,,0.43799999999999994,2025-05-16 16:54:55
28627,Martha Bryant,sales,low,117000,0,0.58,0.92,3,265.0,10,0,0,2014-09-07,,0.738,2025-05-16 16:54:55
88862,Jonathan Smith,technical,low,111000,0,0.88,0.9,2,142.0,4,1,0,2014-01-01,,0.0,2025-05-16 16:54:55
83511,Samuel Morgan,sales,low,113000,0,0.31,0.13,5,193.0,3,0,0,2014-03-09,,0.638,2025-05-16 16:54:55
28941,Veronica Levy,hr,low,135000,0,0.64,0.66,3,174.0,6,0,0,2014-09-17,,0.288,2025-05-16 16:54:55
90837,Carrie Mata,sales,low,116000,0,0.65,0.68,6,199.0,2,0,0,2014-03-28,,0.588,2025-05-16 16:54:55
56601,Ralph Trevino Jr.,support,medium,203000,0,0.72,0.89,4,215.0,8,0,0,2014-09-26,,0.138,2025-05-16 16:54:55
14621,John Bradshaw,technical,low,129000,0,0.86,0.91,2,170.0,2,0,0,2014-03-08,,0.138,2025-05-16 16:54:55
27945,Ashley Nguyen,accounting,medium,216000,0,0.48,0.74,2,211.0,3,0,0,2014-10-20,,0.288,2025-05-16 16:54:55
71484,Heather Williams,hr,medium,167000,0,0.81,0.75,7,270.0,3,0,0,2014-12-01,,0.588,2025-05-16 16:54:55
93109,Alex Buchanan,accounting,medium,218000,0,0.68,0.89,4,236.0,3,0,0,2014-12-06,,0.438,2025-05-16 16:54:55
98173,Sharon Franklin,management,medium,228000,0,1.0,0.11,6,197.0,3,1,0,2014-08-19,,0.388,2025-05-16 16:54:55
58047,Christine Williams,technical,low,125000,0,0.75,0.65,5,184.0,2,0,0,2014-04-07,,0.0,2025-05-16 16:54:55
85746,Jennifer Snyder DDS,technical,low,135000,0,0.81,0.7,2,186.0,5,0,0,2014-05-21,,0.088,2025-05-16 16:54:55
10452,Brian Davenport,technical,high,500000,0,0.74,0.75,4,231.0,4,0,0,2014-11-22,,0.0,2025-05-16 16:54:55
98896,Sean Stanley,sales,high,447000,0,0.61,0.44,7,257.0,3,0,0,2014-03-09,,0.9380000000000001,2025-05-16 16:54:55
90921,Steven Watts,IT,medium,241000,0,0.78,0.84,2,125.0,3,0,0,2014-04-08,,0.088,2025-05-16 16:54:55
21152,Rose Martin,IT,low,129000,0,0.6,0.93,5,213.0,3,0,0,2014-05-18,,0.238,2025-05-16 16:54:55
4113,Stephanie Pacheco,technical,low,81000,0,0.42,0.09,3,216.0,4,1,0,2014-04-23,,0.18799999999999997,2025-05-16 16:54:55
61191,Melissa Davis,sales,medium,224000,0,0.89,0.75,6,237.0,2,0,0,2014-07-06,,0.388,2025-05-16 16:54:55
94961,Stephanie White,sales,low,126000,0,0.62,0.74,5,189.0,3,0,0,2014-08-11,,0.188,2025-05-16 16:54:55
44478,Melissa Browning,sales,medium,153000,0,0.75,0.87,4,197.0,4,1,0,2014-06-16,,0.0,2025-05-16 16:54:55
5965,Jaime Garrett,sales,high,483000,0,0.51,0.89,2,145.0,4,0,0,2014-10-08,,0.288,2025-05-16 16:54:55
12471,Timothy Gibson,technical,low,132000,0,0.57,0.77,4,216.0,4,0,0,2014-10-14,,0.188,2025-05-16 16:54:55
10600,Kimberly Li,sales,low,131000,0,0.34,0.8,6,161.0,3,0,0,2014-07-03,,0.9380000000000001,2025-05-16 16:54:55
24329,Todd Mclaughlin,hr,medium,160000,0,0.95,0.82,2,132.0,2,0,0,2014-08-04,,0.088,2025-05-16 16:54:55
34018,Kristy Stafford,support,low,135000,0,0.66,0.96,4,244.0,3,0,1,2014-11-27,,0.138,2025-05-16 16:54:55
10232,Wendy Holmes,accounting,medium,182000,0,0.77,0.88,4,180.0,2,0,0,2014-09-15,,0.038,2025-05-16 16:54:55
76361,Charles Mathis,product_mng,low,104000,0,0.03,0.73,3,191.0,3,0,0,2014-12-25,,0.688,2025-05-16 16:54:55
30837,Rebecca Gross,sales,low,104000,0,0.59,0.79,3,192.0,5,0,0,2014-10-25,,0.188,2025-05-16 16:54:55
34901,Leah Walker,management,medium,179000,0,0.76,0.75,2,199.0,2,0,0,2014-03-18,,0.088,2025-05-16 16:54:55
54429,Randall Williams,sales,medium,203000,0,0.74,0.9,5,276.0,2,0,0,2014-02-18,,0.438,2025-05-16 16:54:55
51860,James Manning,hr,low,150000,0,0.87,0.92,6,181.0,3,0,0,2014-07-22,,0.438,2025-05-16 16:54:55
60129,Ethan Sanchez,sales,medium,248000,0,0.61,0.81,4,179.0,3,0,0,2014-10-20,,0.238,2025-05-16 16:54:55
83603,Kenneth Solis,sales,medium,177000,0,0.71,0.73,2,139.0,2,1,0,2014-11-15,,0.0,2025-05-16 16:54:55
54011,James Gardner,technical,low,131000,0,0.4,0.2,6,170.0,3,0,0,2014-11-12,,0.738,2025-05-16 16:54:55
57757,Jeremy Lowe,hr,low,137000,0,0.86,0.86,4,217.0,3,0,0,2014-03-06,,0.038,2025-05-16 16:54:55
42471,Linda Boyd,technical,low,137000,0,0.93,0.69,6,210.0,3,0,0,2014-12-13,,0.388,2025-05-16 16:54:55
3213,Thomas Curtis,RandD,medium,214000,0,0.69,0.92,2,221.0,4,0,0,2014-10-18,,0.538,2025-05-16 16:54:55
52052,Amanda Gomez,IT,medium,195000,0,0.63,0.01,2,229.0,4,0,0,2014-07-26,,0.43799999999999994,2025-05-16 16:54:55
89250,Brandon Day,technical,low,128000,0,0.86,0.74,4,196.0,7,0,0,2014-09-27,,0.088,2025-05-16 16:54:55
16506,Kimberly Obrien,IT,medium,249000,0,0.08,0.31,4,170.0,2,0,0,2014-12-17,,0.838,2025-05-16 16:54:55
71101,Ryan Gibson,sales,low,87000,0,0.83,0.87,3,132.0,2,0,0,2014-12-19,,0.0,2025-05-16 16:54:55
1773,Melody Gordon,sales,low,118000,0,0.86,0.84,2,156.0,5,0,0,2014-09-26,,0.138,2025-05-16 16:54:55
85072,Kevin Howell,hr,low,139000,0,0.88,0.4,5,241.0,10,0,0,2014-05-17,,0.238,2025-05-16 16:54:55
82048,Jennifer Ortiz,IT,medium,235000,0,0.27,0.84,5,271.0,4,0,0,2014-02-02,,0.938,2025-05-16 16:54:55
9288,Charles Love Jr.,sales,medium,239000,0,0.24,0.39,2,302.0,4,0,0,2014-08-07,,0.9380000000000001,2025-05-16 16:54:55
98773,Deanna Mack,sales,medium,187000,0,0.56,0.89,4,157.0,3,0,0,2014-07-15,,0.238,2025-05-16 16:54:55
77756,Laura Flores,sales,low,145000,0,0.7,0.97,3,171.0,3,0,0,2014-10-20,,0.238,2025-05-16 16:54:55
92866,Jonathan Gonzalez,sales,medium,170000,0,0.53,0.83,4,241.0,2,0,0,2014-08-24,,0.438,2025-05-16 16:54:55
10514,Allen Smith,RandD,low,145000,0,0.3,0.01,7,236.0,5,0,0,2014-08-19,,1.0,2025-05-16 16:54:55
47884,Ashley Harris,sales,medium,154000,0,0.78,0.74,2,230.0,3,0,0,2014-06-08,,0.088,2025-05-16 16:54:55
66907,Christian Thompson,technical,low,80000,0,0.74,0.79,3,163.0,3,0,0,2014-01-22,,0.0,2025-05-16 16:54:55
14911,Matthew Davis,technical,low,103000,0,0.78,0.83,2,179.0,3,0,0,2014-03-20,,0.138,2025-05-16 16:54:55
38989,Lance Tate,product_mng,low,149000,0,0.7,0.98,3,157.0,4,0,0,2014-09-25,,0.238,2025-05-16 16:54:55
90899,Mr. William Watson,sales,low,135000,0,0.58,0.35,5,206.0,2,1,0,2014-03-18,,0.18799999999999997,2025-05-16 16:54:55
40498,Michael Powell,management,high,374000,0,0.54,0.5,2,276.0,4,0,0,2014-08-18,,0.538,2025-05-16 16:54:55
80503,Jason Hayes,technical,medium,214000,0,0.49,0.95,5,222.0,3,0,0,2014-05-06,,0.438,2025-05-16 16:54:55
12338,Jennifer Norman,marketing,low,132000,0,0.72,0.94,5,195.0,6,0,0,2014-01-14,,0.13799999999999998,2025-05-16 16:54:55
58367,Timothy Knox,technical,low,145000,0,0.32,0.18,6,165.0,3,0,0,2014-09-19,,1.0,2025-05-16 16:54:55
50992,Derrick Johnson,technical,medium,204000,0,0.78,0.19,2,199.0,2,1,0,2014-07-13,,0.088,2025-05-16 16:54:55
52788,Michael Anderson,IT,medium,206000,0,0.59,0.87,4,224.0,4,1,0,2014-11-24,,0.288,2025-05-16 16:54:55
87602,Kimberly Vance,hr,low,128000,0,0.98,0.76,5,190.0,3,1,0,2014-11-13,,0.0,2025-05-16 16:54:55
5039,Kenneth Stanton,accounting,medium,176000,0,0.65,0.96,5,220.0,2,1,0,2014-03-15,,0.088,2025-05-16 16:54:55
63126,Alexandra Day,technical,low,121000,0,0.65,0.78,5,130.0,5,0,0,2014-02-05,,0.138,2025-05-16 16:54:55
21489,Melinda Keller,technical,low,86000,0,0.8,0.92,3,182.0,3,0,0,2014-05-21,,0.038,2025-05-16 16:54:55
70922,Natalie Thomas,management,low,134000,0,0.18,0.16,7,267.0,4,1,0,2014-04-27,,1.0,2025-05-16 16:54:55
29818,Vicki Gonzales,sales,low,100000,0,0.81,0.86,4,248.0,5,0,0,2014-08-10,,0.238,2025-05-16 16:54:55
18875,Carlos Booth,sales,low,110000,0,0.78,0.79,5,266.0,6,0,0,2014-03-16,,0.288,2025-05-16 16:54:55
98878,Andrew Jackson,sales,medium,242000,0,0.92,0.79,3,165.0,4,0,0,2014-12-14,,0.0,2025-05-16 16:54:55
52248,Monique Sandoval,sales,low,115000,0,0.88,0.83,5,276.0,4,0,0,2014-10-25,,0.438,2025-05-16 16:54:55
72529,Michael Boyd,sales,low,149000,0,0.77,0.95,4,165.0,3,0,0,2014-03-15,,0.038,2025-05-16 16:54:55
39663,Thomas Ruiz,sales,medium,150000,0,0.66,0.01,7,211.0,3,0,0,2014-07-19,,0.738,2025-05-16 16:54:55
84105,Tammy Hunt,sales,medium,228000,0,0.68,0.13,4,229.0,2,1,0,2014-08-26,,0.18799999999999997,2025-05-16 16:54:55
19884,Hunter Knight,hr,low,141000,0,0.82,0.93,4,168.0,2,0,0,2014-02-08,,0.038,2025-05-16 16:54:55
40066,Vincent Pena,RandD,low,105000,0,0.48,0.54,2,197.0,2,0,0,2014-12-15,,0.33799999999999997,2025-05-16 16:54:55
89773,Susan Huynh,sales,medium,243000,0,0.76,1.0,5,203.0,3,1,0,2014-03-15,,0.0,2025-05-16 16:54:55
96594,Mrs. Tracy Jones,IT,medium,247000,0,0.57,0.83,4,164.0,2,0,0,2014-04-10,,0.238,2025-05-16 16:54:55
85926,Robin Bush,IT,medium,194000,0,0.74,0.89,4,185.0,3,0,0,2014-05-04,,0.038,2025-05-16 16:54:55
49906,Kevin Schroeder,IT,low,118000,0,0.78,0.77,7,206.0,3,0,0,2014-07-18,,0.388,2025-05-16 16:54:55
2461,Jaclyn Johnson,technical,low,119000,0,0.62,0.82,4,269.0,2,0,0,2014-04-07,,0.638,2025-05-16 16:54:55
73551,William Miller,support,medium,157000,0,0.67,0.25,2,202.0,5,1,0,2014-08-03,,0.2879999999999999,2025-05-16 16:54:55
73754,Michael Haney,technical,low,117000,0,0.66,0.69,5,263.0,3,1,0,2014-02-18,,0.238,2025-05-16 16:54:55
19530,Dr. Aaron Garcia,support,low,142000,0,0.83,0.87,4,215.0,3,0,0,2014-05-18,,0.038,2025-05-16 16:54:55
17152,Dr. Kerry Smith,technical,medium,202000,0,0.64,0.94,6,219.0,3,0,0,2014-02-21,,0.638,2025-05-16 16:54:55
6475,Morgan Johnson,sales,low,107000,0,0.08,0.09,2,259.0,4,1,0,2014-11-16,,0.9880000000000001,2025-05-16 16:54:55
1659,Michael Benitez,support,low,104000,0,0.5,0.74,2,188.0,5,1,0,2014-01-09,,0.138,2025-05-16 16:54:55
76067,Brian Gray,RandD,low,95000,0,0.83,0.68,7,231.0,3,0,0,2014-06-23,,0.388,2025-05-16 16:54:55
79204,James Taylor,technical,medium,239000,0,0.54,0.94,4,202.0,2,0,0,2014-09-11,,0.238,2025-05-16 16:54:55
52653,Nancy Martin,hr,medium,160000,0,0.69,0.67,4,201.0,10,0,1,2014-09-28,,0.0,2025-05-16 16:54:55
71405,Ashley Lopez,sales,medium,235000,0,0.85,0.36,6,270.0,3,0,0,2014-06-20,,0.738,2025-05-16 16:54:55
72765,Joanna Ray,sales,low,132000,0,0.51,0.84,4,125.0,2,0,0,2014-01-28,,0.188,2025-05-16 16:54:55
12157,Alexander Waters,sales,medium,163000,0,0.91,0.95,4,247.0,3,0,0,2014-09-20,,0.238,2025-05-16 16:54:55
40936,Michael Larsen,support,low,145000,0,0.94,0.97,6,232.0,4,0,0,2014-09-16,,0.638,2025-05-16 16:54:55
28532,Jessica Cole,RandD,low,107000,0,0.72,0.87,4,151.0,3,0,0,2014-12-21,,0.038,2025-05-16 16:54:55
99080,Kimberly Salazar,product_mng,medium,209000,0,0.06,0.27,2,274.0,3,0,0,2014-07-08,,1.0,2025-05-16 16:54:55
98180,Maria Ruiz,support,high,460000,0,0.86,0.93,2,231.0,4,0,0,2014-04-07,,0.338,2025-05-16 16:54:55
96150,Ashley Galvan,hr,low,117000,0,0.63,0.77,3,211.0,3,1,0,2014-06-05,,0.038,2025-05-16 16:54:55
46069,David Holmes,sales,high,447000,0,0.59,0.88,4,181.0,3,0,0,2014-08-15,,0.238,2025-05-16 16:54:55
28752,Alexandra Watson,IT,low,142000,0,0.52,0.81,2,154.0,5,0,0,2014-11-26,,0.338,2025-05-16 16:54:55
55087,Donald Gentry,support,medium,165000,0,0.93,0.93,5,197.0,5,0,0,2014-08-10,,0.038,2025-05-16 16:54:55
85663,Kevin Nichols,IT,low,101000,0,0.73,0.81,3,207.0,3,0,0,2014-11-20,,0.038,2025-05-16 16:54:55
68181,Wendy Young,accounting,low,96000,0,0.15,0.51,6,253.0,4,0,0,2014-01-03,,1.0,2025-05-16 16:54:55
19671,Lee Lewis,accounting,low,110000,0,0.97,0.84,3,231.0,3,1,0,2014-04-17,,0.088,2025-05-16 16:54:55
22096,Michelle Morris,management,medium,182000,0,0.91,0.76,4,247.0,2,1,0,2014-08-21,,0.0,2025-05-16 16:54:55
25116,Ashley Tanner,management,medium,237000,0,0.8,0.91,5,215.0,3,0,0,2014-07-13,,0.038,2025-05-16 16:54:55
29939,Ashley Carr,support,low,149000,0,0.59,0.86,3,193.0,6,1,0,2014-08-17,,0.188,2025-05-16 16:54:55
81856,Michael Rangel,technical,low,142000,0,0.89,0.81,5,249.0,2,1,0,2014-11-07,,0.088,2025-05-16 16:54:55
34127,Chad Williams,sales,medium,245000,0,0.77,0.95,4,226.0,3,0,0,2014-12-14,,0.238,2025-05-16 16:54:55
26470,David Harris,technical,medium,181000,0,0.57,0.82,4,170.0,5,0,0,2014-03-15,,0.238,2025-05-16 16:54:55
16023,Michael Arnold,sales,low,146000,0,0.58,0.98,4,141.0,3,0,0,2014-05-19,,0.188,2025-05-16 16:54:55
24770,Jason Miller,marketing,high,408000,0,0.39,0.9,5,255.0,5,1,0,2014-03-24,,0.788,2025-05-16 16:54:55
88946,Melissa Nunez,IT,low,114000,0,0.74,0.12,3,300.0,6,1,0,2014-01-19,,0.2879999999999999,2025-05-16 16:54:55
75356,Leonard Thomas,technical,low,98000,0,0.52,0.84,4,237.0,2,0,0,2014-12-11,,0.438,2025-05-16 16:54:55
8128,Sarah Ward,IT,medium,234000,0,0.08,0.37,6,279.0,3,0,0,2014-02-05,,1.0,2025-05-16 16:54:55
99440,Stacy Trevino,sales,medium,245000,0,0.45,0.91,3,160.0,2,0,0,2014-05-20,,0.238,2025-05-16 16:54:55
72939,Luis Johnson,sales,medium,203000,0,0.53,0.87,2,199.0,3,0,0,2014-11-11,,0.338,2025-05-16 16:54:55
61458,Paul Arnold,IT,low,133000,0,0.84,0.79,5,234.0,4,1,0,2014-10-08,,0.0,2025-05-16 16:54:55
85498,Daniel Ali,IT,medium,241000,0,0.89,0.89,7,240.0,3,0,0,2014-01-03,,0.638,2025-05-16 16:54:55
10587,Patrick Gonzalez,sales,medium,241000,0,0.63,0.74,5,187.0,3,0,0,2014-12-17,,0.188,2025-05-16 16:54:55
39096,Dr. Jordan Martin,support,high,280000,0,0.92,0.93,5,187.0,3,0,0,2014-07-09,,0.03799999999999998,2025-05-16 16:54:55
9829,Amanda Huff,sales,medium,160000,0,0.88,0.96,3,197.0,2,0,0,2014-02-01,,0.038,2025-05-16 16:54:55
33858,Amy Williams,IT,high,395000,0,0.72,0.8,4,197.0,3,0,0,2014-01-15,,0.038,2025-05-16 16:54:55
13871,Matthew Browning,sales,low,81000,0,0.97,0.88,2,192.0,6,0,0,2014-06-04,,0.238,2025-05-16 16:54:55
26875,Jamie Potter,support,low,125000,0,0.92,0.95,6,224.0,3,0,0,2014-03-23,,0.638,2025-05-16 16:54:55
96104,Matthew Lopez,hr,low,89000,0,0.64,0.69,2,175.0,3,0,0,2014-10-17,,0.288,2025-05-16 16:54:55
64857,Kimberly Mack,sales,medium,193000,0,0.59,0.59,5,220.0,3,1,0,2014-09-24,,0.088,2025-05-16 16:54:55
44365,Michael Bender,support,low,105000,0,0.61,0.39,3,264.0,4,0,0,2014-10-13,,0.538,2025-05-16 16:54:55
47810,Sarah Orozco,support,medium,150000,0,0.83,0.84,5,132.0,2,0,0,2014-11-13,,0.0,2025-05-16 16:54:55
17805,Michelle Holmes,support,low,118000,0,0.48,0.7,6,308.0,2,0,0,2014-03-23,,0.788,2025-05-16 16:54:55
88988,Barbara Reynolds,technical,medium,243000,0,0.74,0.09,7,256.0,2,0,0,2014-12-26,,0.738,2025-05-16 16:54:55
86914,Brandi Benitez,sales,low,97000,0,0.52,0.85,5,249.0,4,0,0,2014-06-02,,0.438,2025-05-16 16:54:55
31740,David Reyes,technical,high,364000,0,0.54,0.72,4,197.0,5,1,0,2014-06-05,,0.038,2025-05-16 16:54:55
14113,Eric Peck,sales,medium,248000,0,0.69,0.58,7,216.0,2,0,0,2014-03-20,,0.638,2025-05-16 16:54:55
38373,Joseph Woods,sales,medium,188000,0,0.33,0.71,7,230.0,4,0,0,2014-12-11,,0.888,2025-05-16 16:54:55
82201,Taylor Wagner,RandD,medium,248000,0,0.9,0.98,5,218.0,3,1,0,2014-08-18,,0.0,2025-05-16 16:54:55
10149,Marco Riddle,sales,medium,213000,0,0.78,0.81,6,225.0,2,0,0,2014-01-28,,0.638,2025-05-16 16:54:55
42652,Michael Park,support,low,108000,0,0.88,0.92,3,182.0,4,0,0,2014-06-25,,0.038,2025-05-16 16:54:55
64682,Benjamin Stewart,sales,medium,209000,0,0.68,0.55,4,243.0,6,1,0,2014-04-27,,0.188,2025-05-16 16:54:55
60067,Daniel Wells,sales,medium,169000,0,0.49,0.97,5,221.0,7,1,0,2014-09-02,,0.388,2025-05-16 16:54:55
44036,Kelly Savage,technical,medium,188000,0,0.87,0.72,3,182.0,7,0,0,2014-05-15,,0.088,2025-05-16 16:54:55
81785,Carrie Palmer,technical,medium,217000,0,0.55,0.66,5,211.0,2,1,0,2014-03-23,,0.038,2025-05-16 16:54:55
87431,Dr. Lawrence Le,technical,medium,195000,0,0.92,0.54,3,207.0,5,0,0,2014-02-03,,0.03799999999999998,2025-05-16 16:54:55
41065,Gary Walker,sales,medium,171000,0,0.96,0.5,4,290.0,4,0,1,2014-12-12,,0.0,2025-05-16 16:54:55
91892,Julie Scott,technical,low,91000,0,0.93,0.19,6,303.0,3,1,0,2014-04-06,,0.588,2025-05-16 16:54:55
77568,Chris Hogan,accounting,low,110000,0,0.26,0.63,7,233.0,3,0,0,2014-03-22,,0.888,2025-05-16 16:54:55
20974,Billy White,product_mng,medium,235000,0,0.78,0.92,5,252.0,3,0,0,2014-01-22,,0.438,2025-05-16 16:54:55
75128,Nicole Jacobson,technical,low,124000,0,0.78,0.78,2,193.0,5,0,0,2014-09-12,,0.088,2025-05-16 16:54:55
75299,Michael Valdez,sales,low,108000,0,0.23,0.59,7,288.0,2,0,0,2014-05-26,,1.0,2025-05-16 16:54:55
48774,Brooke Taylor,sales,low,135000,0,0.3,0.65,6,211.0,2,1,0,2014-04-06,,0.738,2025-05-16 16:54:55
42462,Michael Schneider,support,low,146000,0,0.76,0.94,4,211.0,3,0,0,2014-04-05,,0.038,2025-05-16 16:54:55
57139,Mackenzie Anderson,sales,low,132000,0,0.8,0.72,4,213.0,3,0,0,2014-01-11,,0.0,2025-05-16 16:54:55
1633,Katie Kelly,sales,low,143000,0,0.46,0.92,4,205.0,3,0,0,2014-08-16,,0.238,2025-05-16 16:54:55
42053,Kim Tate,hr,high,429000,0,0.8,1.0,5,193.0,3,0,0,2014-04-11,,0.038,2025-05-16 16:54:55
33266,Jonathan Poole,technical,medium,229000,0,0.81,0.85,5,178.0,3,1,0,2014-06-16,,0.0,2025-05-16 16:54:55
30035,Caleb Boyd,support,low,129000,0,0.44,0.03,7,242.0,3,0,0,2014-01-20,,0.738,2025-05-16 16:54:55
94349,Karina Nelson,support,low,148000,0,0.31,0.55,4,152.0,3,0,0,2014-07-07,,0.538,2025-05-16 16:54:55
97969,Anthony Lloyd,sales,medium,159000,0,0.88,0.85,3,193.0,2,0,0,2014-01-22,,0.038,2025-05-16 16:54:55
84995,Andrew Gray,hr,low,133000,0,0.98,0.71,7,209.0,3,0,0,2014-06-14,,0.388,2025-05-16 16:54:55
58163,David Poole,IT,low,121000,0,0.69,0.89,2,156.0,3,0,0,2014-06-25,,0.338,2025-05-16 16:54:55
37264,Erika Baldwin,accounting,low,124000,0,0.83,0.86,3,175.0,6,1,0,2014-11-20,,0.0,2025-05-16 16:54:55
48118,Melissa Dixon,hr,medium,196000,0,0.99,0.9,2,229.0,3,0,0,2014-04-15,,0.338,2025-05-16 16:54:55
18603,Karen Morris,hr,high,316000,0,0.37,0.59,7,263.0,3,0,0,2014-03-09,,1.0,2025-05-16 16:54:55
90073,Mary Davis,technical,medium,241000,0,0.88,0.79,4,218.0,5,1,0,2014-07-28,,0.0,2025-05-16 16:54:55
97072,Nicholas Ellis,support,low,129000,0,0.62,0.21,6,289.0,3,0,0,2014-09-08,,0.9380000000000001,2025-05-16 16:54:55
44458,Christopher Guerrero,product_mng,low,88000,0,0.76,0.21,2,146.0,3,0,0,2014-03-25,,0.188,2025-05-16 16:54:55
63908,Jacob Stokes,technical,high,393000,0,0.63,1.0,5,220.0,3,1,0,2014-02-28,,0.088,2025-05-16 16:54:55
61666,Mary Wiggins,accounting,low,84000,0,0.9,0.92,4,202.0,3,0,0,2014-07-23,,0.038,2025-05-16 16:54:55
59373,Julie Vaughn,support,medium,168000,0,0.67,0.78,5,197.0,5,0,0,2014-03-21,,0.188,2025-05-16 16:54:55
48020,Mary Acevedo,sales,medium,229000,0,0.87,0.83,3,209.0,5,0,0,2014-12-19,,0.038,2025-05-16 16:54:55
41038,Jessica Anderson,IT,medium,246000,0,0.74,0.28,7,163.0,6,0,0,2014-04-24,,0.638,2025-05-16 16:54:55
64828,Michelle Thomas,marketing,high,340000,0,0.81,0.71,6,272.0,4,0,0,2014-12-17,,0.588,2025-05-16 16:54:55
73308,Aaron Shaffer,IT,low,86000,0,0.54,0.99,5,241.0,3,0,0,2014-06-12,,0.438,2025-05-16 16:54:55
15264,Martin Willis,support,medium,198000,0,0.6,0.72,6,219.0,6,0,0,2014-11-20,,0.688,2025-05-16 16:54:55
24038,Dennis Hernandez,technical,medium,175000,0,0.97,0.55,2,182.0,5,0,0,2014-06-28,,0.138,2025-05-16 16:54:55
85613,Jacob Yang,sales,low,125000,0,0.8,0.67,3,196.0,3,0,0,2014-01-04,,0.0,2025-05-16 16:54:55
80511,James Williams,hr,low,88000,0,0.91,0.71,4,163.0,3,0,0,2014-04-06,,0.0,2025-05-16 16:54:55
11744,Brendan Jones,management,low,129000,0,0.71,0.81,4,187.0,2,0,0,2014-09-21,,0.038,2025-05-16 16:54:55
37780,Robert Butler,sales,low,140000,0,0.03,0.61,2,189.0,4,0,0,2014-03-20,,0.7879999999999999,2025-05-16 16:54:55
19350,Sheila Taylor,hr,medium,237000,0,0.78,0.71,5,199.0,3,1,0,2014-06-11,,0.0,2025-05-16 16:54:55
71597,Kevin Adams,sales,low,112000,0,0.94,0.7,3,164.0,3,0,0,2014-09-07,,0.0,2025-05-16 16:54:55
26746,Brian Harris,sales,medium,167000,0,0.05,0.85,7,165.0,3,0,0,2014-02-22,,1.0,2025-05-16 16:54:55
35502,Christina Gross,technical,high,369000,0,0.97,0.67,7,221.0,3,0,0,2014-06-03,,0.388,2025-05-16 16:54:55
97147,Brian Douglas,sales,medium,228000,0,0.91,0.81,5,210.0,3,0,0,2014-04-18,,0.038,2025-05-16 16:54:55
